"STATION","DATE","LATITUDE","LONGITUDE","SEA_SURF_TEMP","SST_MM"
"61534","2003-12-10T17:00:00","34.08","32.19","68.9",
"61534","2003-12-10T17:50:00","34.09","32.20","68.9",
"61534","2003-12-10T18:50:00","34.08","32.19","68.9",
"61534","2003-12-10T20:00:00","34.08","32.19","68.9",
"61534","2003-12-10T20:50:00","34.08","32.19","68.9",
"61534","2003-12-10T22:00:00","34.08","32.19","68.9",
"61534","2003-12-10T22:50:00","34.08","32.19","68.9",
"61534","2003-12-10T23:50:00","34.08","32.17","68.9",
"61534","2003-12-11T04:00:00","34.08","32.17","68.7",
"61534","2003-12-11T05:00:00","34.10","32.18","68.7",
"61534","2003-12-11T06:00:00","34.08","32.17","68.7",
"61534","2003-12-11T06:50:00","34.10","32.18","68.7",
"61534","2003-12-11T08:00:00","34.10","32.18","68.9",
"61534","2003-12-11T09:00:00","34.10","32.19","68.9",
"61534","2003-12-11T09:50:00","34.10","32.19","68.9",
"61534","2003-12-11T10:50:00","34.10","32.19","68.9",
"61534","2003-12-11T12:00:00","34.10","32.19","68.9",
"61534","2003-12-11T16:00:00","34.10","32.20","68.9",
"61534","2003-12-11T17:00:00","34.10","32.20","68.9",
"61534","2003-12-11T18:00:00","34.10","32.20","68.7",
"61534","2003-12-11T19:00:00","34.10","32.22","68.9",
"61534","2003-12-11T20:00:00","34.10","32.22","68.9",
"61534","2003-12-11T21:00:00","34.10","32.21","68.9",
"61534","2003-12-11T21:50:00","34.10","32.21","68.7",
"61534","2003-12-11T23:00:00","34.10","32.21","68.7",
"61534","2003-12-12T01:50:00","34.10","32.21","68.7",
"61534","2003-12-12T04:00:00","34.10","32.21","68.7",
"61534","2003-12-12T05:00:00","34.14","32.24","68.7",
"61534","2003-12-12T05:50:00","34.14","32.24","68.7",
"61534","2003-12-12T06:50:00","34.14","32.24","68.7",
"61534","2003-12-12T08:00:00","34.14","32.24","68.7",
"61534","2003-12-12T08:50:00","34.14","32.24","68.7",
"61534","2003-12-12T09:50:00","34.15","32.24","68.7",
"61534","2003-12-12T10:50:00","34.16","32.25","68.7",
"61534","2003-12-12T12:00:00","34.16","32.25","68.7",
"61534","2003-12-12T14:50:00","34.18","32.24","68.7",
"61534","2003-12-12T15:50:00","34.18","32.24","68.7",
"61534","2003-12-12T17:00:00","34.19","32.24",,
"61534","2003-12-12T18:00:00","34.19","32.24","68.7",
"61534","2003-12-12T18:50:00","34.18","32.24","68.7",
"61534","2003-12-12T20:00:00","34.19","32.24","68.5",
"61534","2003-12-12T20:50:00","34.19","32.24","68.5",
"61534","2003-12-12T21:50:00","34.19","32.24","68.5",
"61534","2003-12-12T22:50:00","34.20","32.23","68.5",
"61534","2003-12-13T00:00:00","34.19","32.24","68.5",
"61534","2003-12-13T02:00:00","34.20","32.23","68.5",
"61534","2003-12-13T04:00:00","34.22","32.24","68.5",
"61534","2003-12-13T04:50:00","34.22","32.24","68.5",
"61534","2003-12-13T05:50:00","34.22","32.25","68.5",
"61534","2003-12-13T07:00:00","34.22","32.24","68.5",
"61534","2003-12-13T07:50:00","34.22","32.25","68.5",
"61534","2003-12-13T09:00:00","34.22","32.24","68.5",
"61534","2003-12-13T10:00:00","34.23","32.25","68.5",
"61534","2003-12-13T11:00:00","34.24","32.26","68.5",
"61534","2003-12-13T12:00:00","34.24","32.26","68.5",
"61534","2003-12-13T13:40:00","34.24","32.26",,
"61534","2003-12-13T14:50:00","34.24","32.26","68.4",
"61534","2003-12-13T17:00:00","34.26","32.26","68.4",
"61534","2003-12-13T18:00:00","34.26","32.26","68.4",
"61534","2003-12-13T18:50:00","34.26","32.26","68.4",
"61534","2003-12-13T20:00:00","34.26","32.26","68.4",
"61534","2003-12-13T20:50:00","34.26","32.26","68.2",
"61534","2003-12-13T22:00:00","34.27","32.26","68.4",
"61534","2003-12-13T23:00:00","34.26","32.26","68.2",
"61534","2003-12-14T02:50:00","34.33","32.26","68.2",
"61534","2003-12-14T03:50:00","34.33","32.26","68.2",
"61534","2003-12-14T05:00:00","34.35","32.24","68.0",
"61534","2003-12-14T06:00:00","34.35","32.24","68.2",
"61534","2003-12-14T06:50:00","34.35","32.24","68.0",
"61534","2003-12-14T08:00:00","34.27","32.26","68.0",
"61534","2003-12-14T09:50:00","34.35","32.24","68.0",
"61534","2003-12-14T10:50:00","34.35","32.24","68.0",
"61534","2003-12-14T13:00:00","34.35","32.24","68.0",
"61534","2003-12-14T14:50:00","34.41","32.25","68.0",
"61534","2003-12-14T16:50:00","34.35","32.24","68.0",
"61534","2003-12-14T18:00:00","34.35","32.24","68.0",
"61534","2003-12-14T19:00:00","34.41","32.25","68.0",
"61534","2003-12-14T19:50:00","34.41","32.25","68.2",
"61534","2003-12-14T20:50:00","34.41","32.25","68.0",
"61534","2003-12-14T21:50:00","34.41","32.25","68.0",
"61534","2003-12-14T22:50:00","34.41","32.25","68.0",
"61534","2003-12-14T23:50:00","34.43","32.30","68.0",
"61534","2003-12-15T04:50:00","34.43","32.30","68.0",
"61534","2003-12-15T06:00:00","34.47","32.33","68.0",
"61534","2003-12-15T06:50:00","34.47","32.33","68.0",
"61534","2003-12-15T07:50:00","34.47","32.33","68.0",
"61534","2003-12-15T08:50:00","34.47","32.33","68.0",
"61534","2003-12-15T09:50:00","34.47","32.33","68.0",
"61534","2003-12-15T11:00:00","34.49","32.35","68.0",
"61534","2003-12-15T12:00:00","34.49","32.35","68.0",
"61534","2003-12-15T13:00:00","34.49","32.35","68.0",
"61534","2003-12-15T14:00:00","34.50","32.35","68.0",
"61534","2003-12-15T14:50:00","34.50","32.35","68.0",
"61534","2003-12-15T16:50:00","34.50","32.37","68.0",
"61534","2003-12-15T18:00:00","34.50","32.37","68.0",
"61534","2003-12-15T18:50:00","34.50","32.37","68.0",
"61534","2003-12-15T20:00:00","34.50","32.37","68.0",
"61534","2003-12-15T20:50:00","34.50","32.37","68.0",
"61534","2003-12-15T22:00:00","34.50","32.38","68.0",
"61534","2003-12-16T01:00:00","34.51","32.38","68.0",
"61534","2003-12-16T03:50:00","34.51","32.38","68.0",
"61534","2003-12-16T05:00:00","34.51","32.38","68.0",
"61534","2003-12-16T06:00:00","34.53","32.41","68.0",
"61534","2003-12-16T07:00:00","34.51","32.38","68.0",
"61534","2003-12-16T07:50:00","34.53","32.41","68.0",
"61534","2003-12-16T09:00:00","34.53","32.42","68.0",
"61534","2003-12-16T10:00:00","34.53","32.42","68.0",
"61534","2003-12-16T10:50:00","34.53","32.43","68.0",
"61534","2003-12-16T12:00:00","34.53","32.43","68.0",
"61534","2003-12-16T15:00:00","34.53","32.43","68.0",
"61534","2003-12-16T16:00:00","34.53","32.43","68.0",
"61534","2003-12-16T17:00:00","34.53","32.47","68.0",
"61534","2003-12-16T17:50:00","34.53","32.47","67.8",
"61534","2003-12-16T18:50:00","34.53","32.47","68.0",
"61534","2003-12-16T19:50:00","34.53","32.47","67.8",
"61534","2003-12-16T20:50:00","34.53","32.47","67.8",
"61534","2003-12-16T21:50:00","34.53","32.47","67.8",
"61534","2003-12-16T22:50:00","34.53","32.47","67.8",
"61534","2003-12-17T01:00:00","34.54","32.48","67.8",
"61534","2003-12-17T03:50:00","34.54","32.49","67.8",
"61534","2003-12-17T05:00:00","34.54","32.55","67.8",
"61534","2003-12-17T06:00:00","34.54","32.55","67.8",
"61534","2003-12-17T06:50:00","34.54","32.55","67.8",
"61534","2003-12-17T07:50:00","34.54","32.55","67.8",
"61534","2003-12-17T09:00:00","34.54","32.55","67.8",
"61534","2003-12-17T09:50:00","34.55","32.59","67.8",
"61534","2003-12-17T10:50:00","34.55","32.59","67.8",
"61534","2003-12-17T12:00:00","34.55","32.59","67.6",
"61534","2003-12-17T15:00:00","34.54","32.62","67.5",
"61534","2003-12-17T16:00:00","34.54","32.62","67.5",
"61534","2003-12-17T17:00:00","34.54","32.62","67.5",
"61534","2003-12-17T17:50:00","34.49","32.70","67.5",
"61534","2003-12-17T18:50:00","34.49","32.70","67.5",
"61534","2003-12-17T19:50:00","34.49","32.70","67.5",
"61534","2003-12-17T20:50:00","34.49","32.70","67.3",
"61534","2003-12-17T22:00:00","34.48","32.75","67.3",
"61534","2003-12-17T22:50:00","34.49","32.70","67.3",
"61534","2003-12-18T07:00:00","34.48","32.75",,
"61534","2003-12-18T08:00:00","34.42","32.90","67.3",
"61534","2003-12-18T09:00:00","34.42","32.90","67.3",
"61534","2003-12-18T09:50:00","34.48","32.75","67.3",
"61534","2003-12-18T11:00:00","34.48","32.75",,
"61534","2003-12-18T12:00:00","34.41","32.93","67.3",
"61534","2003-12-18T15:00:00","34.41","32.93","67.1",
"61534","2003-12-18T16:00:00","34.41","32.93","67.1",
"61534","2003-12-18T17:00:00","34.36","33.00","67.1",
"61534","2003-12-18T18:00:00","34.36","33.00","67.1",
"61534","2003-12-18T19:00:00","34.36","33.00","67.1",
"61534","2003-12-18T20:00:00","34.36","33.00","66.9",
"61534","2003-12-18T20:50:00","34.33","33.04","66.9",
"61534","2003-12-18T21:50:00","34.36","33.00","66.9",
"61534","2003-12-18T23:00:00","34.33","33.04","66.9",
"61534","2003-12-19T01:00:00","34.33","33.04","66.9",
"61534","2003-12-19T03:00:00","34.33","33.04","66.7",
"61534","2003-12-19T04:50:00","34.33","33.04","66.7",
"61534","2003-12-19T06:00:00","34.26","33.09","66.7",
"61534","2003-12-19T07:00:00","34.24","33.11","66.7",
"61534","2003-12-19T07:50:00","34.33","33.04","66.7",
"61534","2003-12-19T09:00:00","34.26","33.09","66.7",
"61534","2003-12-19T09:50:00","34.24","33.11","66.7",
"61534","2003-12-19T11:00:00","34.24","33.11","66.7",
"61534","2003-12-19T12:00:00","34.22","33.11","66.7",
"61534","2003-12-19T13:50:00","34.22","33.11","66.6",
"61534","2003-12-19T14:50:00","34.22","33.11","66.6",
"61534","2003-12-19T17:00:00","34.22","33.11","66.6",
"61534","2003-12-19T17:50:00","34.22","33.11","66.6",
"61534","2003-12-19T18:50:00","34.14","33.12","66.6",
"61534","2003-12-19T20:00:00","34.14","33.12","66.6",
"61534","2003-12-19T21:00:00","34.14","33.12","66.6",
"61534","2003-12-19T21:50:00","34.14","33.12","66.6",
"61534","2003-12-19T22:50:00","34.14","33.12","66.6",
"61534","2003-12-20T04:00:00","34.02","33.18","66.6",
"61534","2003-12-20T04:50:00","34.02","33.18","66.4",
"61534","2003-12-20T06:00:00","34.02","33.18","66.6",
"61534","2003-12-20T06:50:00","34.02","33.18","66.6",
"61534","2003-12-20T08:00:00","34.02","33.18","66.6",
"61534","2003-12-20T09:00:00","34.00","33.20","66.6",
"61534","2003-12-20T09:50:00","34.00","33.20","66.6",
"61534","2003-12-20T10:50:00","34.00","33.20","66.6",
"61534","2003-12-20T11:50:00","34.00","33.20","66.6",
"61534","2003-12-20T15:50:00","33.91","33.26","66.4",
"61534","2003-12-20T17:00:00","33.91","33.26","66.4",
"61534","2003-12-20T17:50:00","33.91","33.26","66.4",
"61534","2003-12-20T19:00:00","33.91","33.26","66.4",
"61534","2003-12-20T20:00:00","33.91","33.26","66.4",
"61534","2003-12-20T20:50:00","33.91","33.26","66.4",
"61534","2003-12-20T22:00:00","33.88","33.28","66.4",
"61534","2003-12-20T23:00:00","33.88","33.28","66.4",
"61534","2003-12-21T04:00:00","33.81","33.34","66.2",
"61534","2003-12-21T05:00:00","33.87","33.28","66.2",
"61534","2003-12-21T05:50:00","33.80","33.35","66.2",
"61534","2003-12-21T07:00:00","33.87","33.28","66.2",
"61534","2003-12-21T07:50:00","33.81","33.34","66.2",
"61534","2003-12-21T09:00:00","33.80","33.35","66.2",
"61534","2003-12-21T10:00:00","33.79","33.35","66.2",
"61534","2003-12-21T10:50:00","33.79","33.35","66.2",
"61534","2003-12-21T11:50:00","33.77","33.35","66.0",
"61534","2003-12-21T13:00:00","33.77","33.35","66.0",
"61534","2003-12-21T14:50:00","33.77","33.35","66.0",
"61534","2003-12-21T15:50:00","33.77","33.35","65.8",
"61534","2003-12-21T16:50:00","33.75","33.33","65.8",
"61534","2003-12-21T18:00:00","33.75","33.33","65.8",
"61534","2003-12-21T18:50:00","33.75","33.33","65.8",
"61534","2003-12-21T20:00:00","33.75","33.33","65.8",
"61534","2003-12-21T20:50:00","33.75","33.33","65.7",
"61534","2003-12-21T21:50:00","33.74","33.34","65.7",
"61534","2003-12-21T22:50:00","33.74","33.34","65.7",
"61534","2003-12-21T23:50:00","33.74","33.34","65.7",
"61534","2003-12-22T01:00:00","33.74","33.34",,
"61534","2003-12-22T04:00:00","33.70","33.36","65.7",
"61534","2003-12-22T05:00:00","33.70","33.36","65.8",
"61534","2003-12-22T06:00:00","33.70","33.36","65.8",
"61534","2003-12-22T07:00:00","33.70","33.36","65.8",
"61534","2003-12-22T07:50:00","33.70","33.36","65.8",
"61534","2003-12-22T09:00:00","33.70","33.36","65.8",
"61534","2003-12-22T09:50:00","33.68","33.35","65.8",
"61534","2003-12-22T11:00:00","33.68","33.36","65.8",
"61534","2003-12-22T11:50:00","33.68","33.36","65.8",
"61534","2003-12-22T13:00:00","33.68","33.36","65.8",
"61534","2003-12-22T14:50:00","33.68","33.36","65.8",
"61534","2003-12-22T16:00:00","33.63","33.37","65.8",
"61534","2003-12-22T17:00:00","33.63","33.37","65.8",
"61534","2003-12-22T17:50:00","33.68","33.36","65.8",
"61534","2003-12-22T19:00:00","33.64","33.37","65.7",
"61534","2003-12-22T19:50:00","33.63","33.37","65.7",
"61534","2003-12-22T21:00:00","33.63","33.37","65.7",
"61534","2003-12-22T21:50:00","33.63","33.38","65.7",
"61534","2003-12-22T22:50:00","33.63","33.38","65.7",
"61534","2003-12-22T23:50:00","33.63","33.38","65.7",
"61534","2003-12-23T01:50:00","33.61","33.40","65.7",
"61534","2003-12-23T02:50:00","33.61","33.40","65.7",
"61534","2003-12-23T03:50:00","33.56","33.40","65.7",
"61534","2003-12-23T04:50:00","33.53","33.40","65.7",
"61534","2003-12-23T06:00:00","33.53","33.40","65.7",
"61534","2003-12-23T06:50:00","33.56","33.40","65.7",
"61534","2003-12-23T08:00:00","33.53","33.40","65.7",
"61534","2003-12-23T09:00:00","33.53","33.40","65.8",
"61534","2003-12-23T09:50:00","33.56","33.40","65.8",
"61534","2003-12-23T12:50:00","33.51","33.40","65.8",
"61534","2003-12-23T14:50:00","33.47","33.40","65.7",
"61534","2003-12-23T16:00:00","33.47","33.40","65.7",
"61534","2003-12-23T17:00:00","33.47","33.40","65.7",
"61534","2003-12-23T17:50:00","33.47","33.40","65.7",
"61534","2003-12-23T18:50:00","33.46","33.40","65.7",
"61534","2003-12-23T19:50:00","33.46","33.40","65.7",
"61534","2003-12-23T20:50:00","33.46","33.40","65.7",
"61534","2003-12-23T21:50:00","33.45","33.40","65.7",
"61534","2003-12-23T22:50:00","33.45","33.40","65.7",
"61534","2003-12-23T23:50:00","33.43","33.39","65.7",
"61534","2003-12-24T03:50:00","33.43","33.40","65.7",
"61534","2003-12-24T05:00:00","33.37","33.38","65.7",
"61534","2003-12-24T05:50:00","33.43","33.40","65.7",
"61534","2003-12-24T07:00:00","33.37","33.38","65.7",
"61534","2003-12-24T07:50:00","33.37","33.38","65.7",
"61534","2003-12-24T08:50:00","33.37","33.38","65.7",
"61534","2003-12-24T09:50:00","33.37","33.38",,
"61534","2003-12-24T10:50:00","33.37","33.38","65.8",
"61534","2003-12-24T11:50:00","33.37","33.38","65.8",
"61534","2003-12-24T12:50:00","33.37","33.38","65.7",
"61534","2003-12-24T15:00:00","33.37","33.38",,
"61534","2003-12-24T15:50:00","33.37","33.38","65.7",
"61534","2003-12-24T16:50:00","33.37","33.38","65.7",
"61534","2003-12-24T17:50:00","33.35","33.35",,
"61534","2003-12-24T19:00:00","33.36","33.36","65.7",
"61534","2003-12-24T19:50:00","33.36","33.36","65.7",
"61534","2003-12-24T20:50:00","33.36","33.37","65.7",
"61534","2003-12-24T21:50:00","33.36","33.37","65.7",
"61534","2003-12-24T22:50:00","33.33","33.37","65.7",
"61534","2003-12-25T02:00:00","33.33","33.37",,
"61534","2003-12-25T03:50:00","33.33","33.37","65.7",
"61534","2003-12-25T04:50:00","33.31","33.33","65.7",
"61534","2003-12-25T05:50:00","33.33","33.37","65.7",
"61534","2003-12-25T07:00:00","33.31","33.33","65.7",
"61534","2003-12-25T08:00:00","33.31","33.33","65.7",
"61534","2003-12-25T08:50:00","33.31","33.33","65.7",
"61534","2003-12-25T09:50:00","33.31","33.33","65.8",
"61534","2003-12-25T11:00:00","33.32","33.32","65.8",
"61534","2003-12-25T11:50:00","33.30","33.32","65.8",
"61534","2003-12-25T15:00:00","33.30","33.32","65.8",
"61534","2003-12-25T15:50:00","33.30","33.32","65.8",
"61534","2003-12-25T17:00:00","33.25","33.31","65.7",
"61534","2003-12-25T18:00:00","33.25","33.31","65.7",
"61534","2003-12-25T19:00:00","33.26","33.31","65.7",
"61534","2003-12-25T19:50:00","33.25","33.31","65.7",
"61534","2003-12-25T20:50:00","33.25","33.31","65.7",
"61534","2003-12-25T22:00:00","33.25","33.31","65.5",
"61534","2003-12-25T23:50:00","33.22","33.29","65.5",
"61534","2003-12-26T03:50:00","33.21","33.29","65.5",
"61534","2003-12-26T04:50:00","33.19","33.25","65.5",
"61534","2003-12-26T05:50:00","33.19","33.25","65.5",
"61534","2003-12-26T07:00:00","33.19","33.25","65.3",
"61534","2003-12-26T07:50:00","33.19","33.25","65.5",
"61534","2003-12-26T09:00:00","33.19","33.25",,
"61534","2003-12-26T09:50:00","33.19","33.25","65.5",
"61534","2003-12-26T11:00:00","33.19","33.25","65.5",
"61534","2003-12-26T12:00:00","33.19","33.25",,
"61534","2003-12-26T14:50:00","33.15","33.24","65.3",
"61534","2003-12-26T16:00:00","33.14","33.25","65.3",
"61534","2003-12-26T16:50:00","33.13","33.24","65.3",
"61534","2003-12-26T17:50:00","33.14","33.25","65.3",
"61534","2003-12-26T19:00:00","33.13","33.24","65.3",
"61534","2003-12-26T19:50:00","33.13","33.24","65.1",
"61534","2003-12-26T21:00:00","33.13","33.24","65.1",
"61534","2003-12-26T21:50:00","33.10","33.24","65.1",
"61534","2003-12-26T23:00:00","33.10","33.24","65.1",
"61534","2003-12-26T23:50:00","33.10","33.24",,
"61534","2003-12-27T00:50:00","33.10","33.24","65.1",
"61534","2003-12-27T02:50:00","33.09","33.23","65.3",
"61534","2003-12-27T04:00:00","33.08","33.19","65.3",
"61534","2003-12-27T05:00:00","33.08","33.19","65.3",
"61534","2003-12-27T06:00:00","33.08","33.19","65.3",
"61534","2003-12-27T06:50:00","33.08","33.19","65.3",
"61534","2003-12-27T07:50:00","33.08","33.19","65.3",
"61534","2003-12-27T08:50:00","33.08","33.19","65.3",
"61534","2003-12-27T09:50:00","33.06","33.16","65.3",
"61534","2003-12-27T10:50:00","33.07","33.17","65.3",
"61534","2003-12-27T11:50:00","33.06","33.16",,
"61534","2003-12-27T14:50:00","33.07","33.17","65.3",
"61534","2003-12-27T15:50:00","33.07","33.17","65.3",
"61534","2003-12-27T17:00:00","33.05","33.15","65.3",
"61534","2003-12-27T17:50:00","33.07","33.17","65.3",
"61534","2003-12-27T18:50:00","33.07","33.17","65.3",
"61534","2003-12-27T20:00:00","33.05","33.15","65.3",
"61534","2003-12-27T20:50:00","33.04","33.11","65.3",
"61534","2003-12-27T21:50:00","33.04","33.11","65.3",
"61534","2003-12-27T23:00:00","33.04","33.09","65.3",
"61534","2003-12-27T23:50:00","33.04","33.11","65.1",
"61534","2003-12-28T00:50:00","33.04","33.11","65.1",
"61534","2003-12-28T02:50:00","33.04","33.11","65.3",
"61534","2003-12-28T03:50:00","33.04","33.11",,
"61534","2003-12-28T04:50:00","33.02","33.06","65.1",
"61534","2003-12-28T05:50:00","33.04","33.11","65.1",
"61534","2003-12-28T06:50:00","33.01","33.06","65.1",
"61534","2003-12-28T08:00:00","33.01","33.06","65.3",
"61534","2003-12-28T09:00:00","33.02","33.06","65.3",
"61534","2003-12-28T10:00:00","33.01","33.06","65.5",
"61534","2003-12-28T10:50:00","33.00","33.05","65.8",
"61534","2003-12-28T11:50:00","33.00","33.05","65.7",
"61534","2003-12-28T13:50:00","33.00","33.05","65.7",
"61534","2003-12-28T14:50:00","33.00","33.05","65.8",
"61534","2003-12-28T15:50:00","33.00","33.05","65.5",
"61534","2003-12-28T16:50:00","33.00","33.05","65.5",
"61534","2003-12-28T18:00:00","33.00","33.04","65.5",
"61534","2003-12-28T18:50:00","33.00","33.04","65.5",
"61534","2003-12-28T19:50:00","33.00","33.04","65.5",
"61534","2003-12-28T21:00:00","32.99","33.04","65.5",
"61534","2003-12-28T21:50:00","32.99","33.05","65.3",
"61534","2003-12-28T22:50:00","32.98","33.06","65.3",
"61534","2003-12-29T00:00:00","32.99","33.05","65.1",
"61534","2003-12-29T00:50:00","32.99","33.05","65.1",
"61534","2003-12-29T03:50:00","32.99","33.05","65.1",
"61534","2003-12-29T04:50:00","32.97","33.03","65.1",
"61534","2003-12-29T05:50:00","32.97","33.03","65.1",
"61534","2003-12-29T07:00:00","32.97","33.03","65.1",
"61534","2003-12-29T07:50:00","32.97","33.03","65.3",
"61534","2003-12-29T09:00:00","32.97","33.03","65.3",
"61534","2003-12-29T10:00:00","32.98","33.02","65.5",
"61534","2003-12-29T11:00:00","32.98","33.02","65.5",
"61534","2003-12-29T11:50:00","32.97","33.02","65.7",
"61534","2003-12-29T15:50:00","32.95","33.02","65.3",
"61534","2003-12-29T16:50:00","32.97","33.02","65.5",
"61534","2003-12-29T17:50:00","32.95","33.02","65.5",
"61534","2003-12-29T18:50:00","32.95","33.02","65.7",
"61534","2003-12-29T19:50:00","32.95","33.02",,
"61534","2003-12-29T21:00:00","32.94","33.02","65.7",
"61534","2003-12-29T22:00:00","32.93","33.01","65.7",
"61534","2003-12-29T23:00:00","32.93","33.01","65.5",
"61534","2003-12-29T23:50:00","32.92","33.01","65.5",
"61534","2003-12-30T03:50:00","32.92","33.01","65.5",
"61534","2003-12-30T04:50:00","32.92","33.01","65.5",
"61534","2003-12-30T05:50:00","32.92","33.01","65.5",
